Gene	Triplication-1.RNA.counts.txt	Triplication-2.RNA.counts.txt	Triplication-3.RNA.counts.txt	Isogenic-1.RNA.counts.txt	Isogenic-2.RNA.counts.txt	Isogenic-3.RNA.counts.txt
ENSG00000310101	16.1204216	11.51854283	4.815882966	2.163392881	4.737006518	7.178185429
ENSG00000310102	0	0	0	0	0	0
ENSG00000310103	0	0	0	0	0	0
ENSG00000310104	0	0.886041756	0.963176593	0	1.894802607	0
ENSG00000310105	0	0	0	0	0	0
ENSG00000310106	0	0	0	0	0	0
ENSG00000310107	2.302917372	0.886041756	1.926353187	9.735267966	2.842203911	0
ENSG00000310108	0	0	0	0	0	0
ENSG00000310109	0	0	0	2.163392881	0	0
ENSG00000310110	0	0	0	1.081696441	0.947401304	0
ENSG00000310111	0	0	0	0	0	0
ENSG00000310112	3.070556496	1.772083512	0.963176593	0	2.842203911	2.871274171
ENSG00000310113	0	0	0	0	0.947401304	0
ENSG00000310114	0	0	0	0	0	0
ENSG00000310115	0	0	0	0	0	0
ENSG00000310116	0	0	0	3.245089322	0	1.435637086
ENSG00000310117	0	0	0	0	0	0
ENSG00000310118	3.83819562	0.886041756	1.926353187	0	0.947401304	5.742548343
ENSG00000310119	0	0	0	0	0	0
ENSG00000310120	0.767639124	0.886041756	0.963176593	0	0	0
ENSG00000310121	0	0	0	1.081696441	0	1.435637086
ENSG00000310122	0	0	0	0	0	0
ENSG00000310123	2.302917372	0.886041756	4.815882966	1.081696441	3.789605214	2.871274171
ENSG00000310124	0	0	0	0	0	0
ENSG00000310125	0	0	0	1.081696441	0	1.435637086
ENSG00000310126	0	0	0	0	0	0
ENSG00000310127	24.56445197	20.37896038	32.74800417	3.245089322	8.526611732	7.178185429
ENSG00000310128	0	0	0	0	0	0
ENSG00000310129	9.979308611	15.06270985	4.815882966	16.22544661	15.15842086	15.79200794
ENSG00000310130	0	0.886041756	0.963176593	0	0	0
ENSG00000310131	0.767639124	1.772083512	0.963176593	1.081696441	0	1.435637086
ENSG00000310132	0	0	0	0	0	0
ENSG00000310133	0	0	0	1.081696441	0	0
ENSG00000310134	2.302917372	3.544167023	4.815882966	9.735267966	10.42141434	17.22764503
ENSG00000310135	0.767639124	0	0.963176593	0	1.894802607	1.435637086
ENSG00000310136	1.535278248	0.886041756	0	1.081696441	0.947401304	1.435637086
ENSG00000310137	0	0	0	0	0	0
ENSG00000310138	0	0	0	0	0	0
ENSG00000310139	0	0	0	0	0	0
ENSG00000310140	0	0	0	0	0	0
ENSG00000310141	3.83819562	3.544167023	6.742236153	3.245089322	6.631809125	2.871274171
ENSG00000310142	0	0	0	0	0	0
ENSG00000310143	0	0	1.926353187	0	0	0
ENSG00000310144	0	0	0	0	0	1.435637086
ENSG00000310145	0	0	0	1.081696441	0	0
ENSG00000310146	0.767639124	0.886041756	0	0	0	1.435637086
ENSG00000310147	3.070556496	2.658125267	1.926353187	0	0.947401304	1.435637086
ENSG00000310148	0	0	0	0	0	0
ENSG00000310149	0	0.886041756	0	3.245089322	0.947401304	2.871274171
ENSG00000310150	0	0	0	0	0	0
ENSG00000310151	0	0.886041756	0.963176593	4.326785763	6.631809125	5.742548343
ENSG00000310152	2.302917372	1.772083512	0.963176593	3.245089322	1.894802607	0
ENSG00000310153	0	0	0	0	0	0
ENSG00000310154	1.535278248	0.886041756	3.852706373	0	0	0
ENSG00000310155	0	0	0	0	0	0
ENSG00000310157	0	0	0	0	0	0
ENSG00000310158	0.767639124	0.886041756	4.815882966	1.081696441	1.894802607	2.871274171
ENSG00000310159	0.767639124	0	0.963176593	0	0	0
ENSG00000310160	0.767639124	1.772083512	6.742236153	2.163392881	0.947401304	1.435637086
ENSG00000310161	0	0.886041756	1.926353187	0	0	0
ENSG00000310162	0	0	0	0	0	0
ENSG00000310163	0	0	0	1.081696441	0	2.871274171
ENSG00000310164	2.302917372	0.886041756	0.963176593	0	0.947401304	1.435637086
ENSG00000310165	1.535278248	0	0	0	0	0
ENSG00000310166	30.70556496	41.64396252	26.96894461	41.10446475	36.00124954	25.84146754
ENSG00000310167	0.767639124	0.886041756	0.963176593	0	1.894802607	1.435637086
ENSG00000310168	0	0	0	0	0	0
ENSG00000310169	0	0	0	0	0	0
ENSG00000310170	0	0	0	0	0	0
ENSG00000310171	0	0	0	0	0	0
ENSG00000310172	0	0	0	0	0	0
ENSG00000310173	0	1.772083512	0	0	0	0
ENSG00000310174	0	0	0.963176593	0	0	1.435637086
ENSG00000310175	0	0	0	0	0	0
ENSG00000310176	0	0	0	0	0	0
ENSG00000310177	0	0	0	0	0	0
ENSG00000310178	0.767639124	0.886041756	0	0	0	2.871274171
ENSG00000310179	0	0	0	0	0	0
ENSG00000310180	0	0.886041756	0	0	0	0
ENSG00000310181	0	0	0	0	0	0
ENSG00000310182	0	0	0	0	0	0
ENSG00000310183	0	0	0	0	0	0
ENSG00000310184	0	0	0	0	0	0
ENSG00000310185	0	0	0	0	0.947401304	0
ENSG00000310186	0	0	0	0	0	0
ENSG00000310187	0	0	0	0	0	0
ENSG00000310188	0	0.886041756	0	0	0	0
ENSG00000310189	0	0.886041756	0.963176593	0	0	0
ENSG00000310190	1.535278248	1.772083512	0	2.163392881	0.947401304	0
ENSG00000310191	27.63500846	16.83479336	11.55811912	9.735267966	22.73763129	14.35637086
ENSG00000310192	0.767639124	0	0	0	0	0
ENSG00000310193	0	0	0	0	0	0
ENSG00000310194	1.535278248	0	0	0	0.947401304	0
ENSG00000310195	0	0	0	0	0	0
ENSG00000310196	0	0	0	0	0	0
ENSG00000310197	0	0	0	1.081696441	0	0
ENSG00000310198	0	0.886041756	0	0	1.894802607	0
ENSG00000310199	0	0	0	0	0	0
ENSG00000310200	0	0	0	0	0.947401304	0
ENSG00000310201	0.767639124	0	0	0	0	2.871274171
ENSG00000310202	0	0	5.77905956	0	0	2.871274171
ENSG00000310203	1.535278248	2.658125267	4.815882966	6.490178644	4.737006518	4.306911257
ENSG00000310204	0.767639124	0	0	0	0.947401304	0
ENSG00000310205	2.302917372	0	0	2.163392881	0	1.435637086
ENSG00000310206	0	0	0	0	0	0
ENSG00000310207	1.535278248	0	0	2.163392881	1.894802607	0
ENSG00000310208	0	0	0	0	0	0
ENSG00000310209	0	0	0	0	0	0
ENSG00000310210	0	0	0	0	0	0
ENSG00000310211	0	0	0	0	0	0
ENSG00000310212	0.767639124	0	0	0	0	0
ENSG00000310213	0	0	0	0	0	0
ENSG00000310214	0	0	0	0	0	0
ENSG00000310215	0	0	0	0	0	0
ENSG00000310216	0	0	0	0	0	0
ENSG00000310217	0	0	0	0	0.947401304	0
ENSG00000310218	0	0	0	0	0	0
ENSG00000310219	0	0	0	0	0	0
ENSG00000310220	0	1.772083512	0	0	3.789605214	2.871274171
ENSG00000310221	0	0	0	0	0	0
ENSG00000310222	1.535278248	0.886041756	0	1.081696441	0.947401304	7.178185429
ENSG00000310223	0	0.886041756	1.926353187	0	0	0
ENSG00000310224	0	0	0	0	0.947401304	0
ENSG00000310225	0	0	0	0	0	0
ENSG00000310226	0.767639124	0.886041756	2.88952978	0	0	0
ENSG00000310227	0.767639124	0	0.963176593	0	0	0
ENSG00000310228	0	0	1.926353187	0	0	0
ENSG00000310229	1.535278248	0.886041756	0.963176593	0	3.789605214	2.871274171
ENSG00000310230	19.95861722	12.40458458	28.8952978	9.735267966	11.36881564	4.306911257
ENSG00000310231	0.767639124	2.658125267	0.963176593	0	0	0
ENSG00000310232	0	0	0	0	0	0
ENSG00000310233	0.767639124	0.886041756	2.88952978	0	0	0
ENSG00000310234	4.605834744	2.658125267	2.88952978	0	0.947401304	0
ENSG00000310235	0	0	0	1.081696441	0	0
ENSG00000310236	0	1.772083512	0	0	0	0
ENSG00000310237	1.535278248	0	0	0	0	0
ENSG00000310238	0	0	0	0	0	0
ENSG00000310239	0	0	0	0	0	0
ENSG00000310240	3.83819562	0	0	0	0	0
ENSG00000310241	0	1.772083512	0	0	0	0
ENSG00000310242	0	0.886041756	0	0	0	0
ENSG00000310243	3.070556496	2.658125267	1.926353187	3.245089322	4.737006518	4.306911257
ENSG00000310244	0	0	0	0	0	0
ENSG00000310245	0	0	0	0	0	0
ENSG00000310246	0	0	0	0	0	0
ENSG00000310247	0.767639124	0.886041756	0	2.163392881	0.947401304	1.435637086
ENSG00000310248	0	0.886041756	2.88952978	0	1.894802607	0
ENSG00000310249	0	0	0	0	0	0
ENSG00000310250	0	0	0	1.081696441	0.947401304	0
ENSG00000310251	0	0	0	0	0	0
ENSG00000310252	0	0	0	0	0	0
ENSG00000310253	0.767639124	3.544167023	3.852706373	4.326785763	3.789605214	1.435637086
ENSG00000310254	3.070556496	0.886041756	3.852706373	3.245089322	3.789605214	2.871274171
ENSG00000310255	0	0	0	0	0	0
ENSG00000310256	13.04986511	0	0	4.326785763	2.842203911	0
ENSG00000310257	0	0.886041756	0	0	0	0
ENSG00000310258	0	0	0	0	0	0
ENSG00000310259	0	0	0	0	0	0
ENSG00000310260	18.42333897	14.17666809	11.55811912	12.98035729	18.00062477	15.79200794
ENSG00000310261	0	0	0	0	0	0
ENSG00000310262	0	0	0	1.081696441	0	0
ENSG00000310263	3.83819562	1.772083512	4.815882966	0	2.842203911	0
ENSG00000310264	0.767639124	0.886041756	0.963176593	1.081696441	0	0
ENSG00000310265	0	0	0	0	0	2.871274171
ENSG00000310266	0	0	0	0	0.947401304	0
ENSG00000310267	0.767639124	0	0	0	0	0
ENSG00000310268	0	0	0	0	0	0
ENSG00000310269	0	0	0.963176593	0	0.947401304	0
ENSG00000310270	0	0	0	0	0	0
ENSG00000310271	0	0	0	0	0	1.435637086
ENSG00000310272	0	0	0.963176593	0	0	0
ENSG00000310273	0	0	0	0	0	0
ENSG00000310274	0	0	0	0	0.947401304	0
ENSG00000310275	0	0	0	0	0	0
ENSG00000310276	0	0	0	0	0	0
ENSG00000310278	3.83819562	0.886041756	2.88952978	0	0	0
ENSG00000310279	0	0	0	0	0	0
ENSG00000310280	0	0	0	0	0	0
ENSG00000310281	0	0	0	0	0	0
ENSG00000310282	0.767639124	0	0	1.081696441	0	2.871274171
ENSG00000310283	6.141112991	7.088334046	8.668589339	11.89866085	5.684407821	4.306911257
ENSG00000310284	0	0	0	0	0	0
ENSG00000310285	0	1.772083512	0	3.245089322	0	0
ENSG00000310286	0.767639124	1.772083512	3.852706373	3.245089322	2.842203911	4.306911257
ENSG00000310287	0	0	0	0	0	0
ENSG00000310288	0	0	0	0	0	0
ENSG00000310289	2.302917372	2.658125267	5.77905956	7.571875085	2.842203911	7.178185429
ENSG00000310290	0	0.886041756	0	0	0	1.435637086
ENSG00000310291	18.42333897	16.83479336	25.04259142	20.55223237	17.05322346	21.53455629
ENSG00000310292	0	0	0	0	0	0
ENSG00000310293	8.444030363	0	0	1.081696441	0	2.871274171
ENSG00000310294	0	0	0	0	0	0
ENSG00000310295	0	0.886041756	0.963176593	0	0	0
ENSG00000310296	1.535278248	0.886041756	0	0	2.842203911	0
ENSG00000310297	0	0	0	0	0	0
ENSG00000310298	1.535278248	0	0	0	3.789605214	1.435637086
ENSG00000310299	0	0	0	0	0	0
ENSG00000310300	0	0	0	0	0	0
ENSG00000310301	0	0	0	0	0	0
ENSG00000310302	0	0	0	0	0	0
ENSG00000310303	0	0	0	0	0	0
ENSG00000310304	0	0	0	0	0	0
ENSG00000310305	0	0	0	0	0	0
ENSG00000310306	0	0	0	0	0	0
ENSG00000310307	0	0.886041756	0.963176593	1.081696441	1.894802607	4.306911257
ENSG00000310308	1.535278248	0	0	0	0.947401304	0
ENSG00000310309	0	0	0	0	0	0
ENSG00000310310	0.767639124	0	0	0	0	0
ENSG00000310311	0	0	0	0	0	0
ENSG00000310312	0	0.886041756	0	1.081696441	0.947401304	0
ENSG00000310313	0.767639124	0	0	0	0.947401304	0
ENSG00000310314	0	0	0	0	0	0
ENSG00000310315	0	0	0	0	0	4.306911257
ENSG00000310316	0	0	0	0	0	0
ENSG00000310317	0	0	0	0	0	0
ENSG00000310318	0	0	0	0	0	0
ENSG00000310319	0	0	0	0	0.947401304	0
ENSG00000310320	0	0	0	0	0	0
ENSG00000310321	0	0	0	0	0	0
ENSG00000310322	0	0	0	0	0	0
ENSG00000310323	0	0	0	0	0	0
ENSG00000310324	0.767639124	0	0	1.081696441	1.894802607	2.871274171
ENSG00000310325	2.302917372	0	0	0	0	1.435637086
ENSG00000310326	0	0	0	0	0	0
ENSG00000310327	0.767639124	0	0	1.081696441	0	0
ENSG00000310328	0	0	0	0	0	0
ENSG00000310329	0	0	0	0	0	0
ENSG00000310330	0	0	0	0	0	0
ENSG00000310331	0.767639124	0	0.963176593	0	0	0
ENSG00000310332	0	0.886041756	0	1.081696441	0	0
ENSG00000310333	0	0	0	0	0	0
ENSG00000310334	0	0	0	0	0	0
ENSG00000310335	0	2.658125267	1.926353187	0	0	1.435637086
ENSG00000310336	0.767639124	0	0	0	0	1.435637086
ENSG00000310337	0	0	0	0	0	0
ENSG00000310338	0	0	0	0	0	1.435637086
ENSG00000310339	0	0	0	0	0	0
ENSG00000310340	0.767639124	2.658125267	1.926353187	0	0	0
ENSG00000310341	0.767639124	0	0	1.081696441	0	1.435637086
ENSG00000310342	0	0.886041756	0	0	0	0
ENSG00000310343	0	0	0	0	0	2.871274171
ENSG00000310344	0	0	0	0	0	0
ENSG00000310345	3.070556496	0	0	4.326785763	11.36881564	0
ENSG00000310346	0	0	0	0	0	0
ENSG00000310348	0	0	0	0	0	0
ENSG00000310349	0	0	0	0	0	0
ENSG00000310350	0.767639124	0	0	0	0	0
ENSG00000310351	0	0	0	0	0	0
ENSG00000310352	0	0	0	0	0	1.435637086
ENSG00000310353	0	0	0	0	0	0
ENSG00000310354	0	0	0	0	1.894802607	1.435637086
ENSG00000310355	0	0	0	0	0	0
ENSG00000310356	3.070556496	7.974375802	4.815882966	2.163392881	0	1.435637086
ENSG00000310357	0	0.886041756	2.88952978	0	0.947401304	0
ENSG00000310358	0	0	0	0	0	0
ENSG00000310359	0.767639124	0	2.88952978	1.081696441	0	0
ENSG00000310360	0	0	0	0	0	0
ENSG00000310361	0	0	0.963176593	0	0	0
ENSG00000310362	1.535278248	0	0	0	0	0
ENSG00000310363	0	0	0	0	0	0
ENSG00000310364	0	0	0	0	0	0
ENSG00000310365	0	0.886041756	1.926353187	0	0	1.435637086
ENSG00000310366	3.83819562	6.202292291	6.742236153	19.47053593	6.631809125	7.178185429
ENSG00000310367	0	0	0	0	0	0
ENSG00000310368	0	0	0.963176593	0	0	0
ENSG00000310369	0	0	0	0	0	0
ENSG00000310370	0	0	0	0	0	0
ENSG00000310371	0	0	0.963176593	1.081696441	0	0
ENSG00000310372	2.302917372	4.430208779	0	4.326785763	0.947401304	2.871274171
ENSG00000310373	0.767639124	0	0	0	0	0
ENSG00000310374	0	0	0	0	0	0
ENSG00000310375	0	0	0	0	0	0
ENSG00000310377	3.83819562	0.886041756	0.963176593	0	0.947401304	0
ENSG00000310378	0.767639124	0.886041756	0	0	0	0
ENSG00000310379	0	0	1.926353187	0	0	0
ENSG00000310380	0	0	0	0	0	0
ENSG00000310381	0	0	0.963176593	0	0	0
ENSG00000310382	0	0	0	1.081696441	0.947401304	2.871274171
ENSG00000310383	0	0	0	0	0	0
ENSG00000310384	0	0	0	0	0	0
ENSG00000310385	0	0.886041756	0	1.081696441	2.842203911	0
ENSG00000310386	0.767639124	0.886041756	0	1.081696441	0	7.178185429
ENSG00000310387	4.605834744	0	0	3.245089322	17.05322346	5.742548343
ENSG00000310388	0.767639124	0	0	1.081696441	0	0
ENSG00000310389	0	1.772083512	0	0	0	0
ENSG00000310390	0.767639124	1.772083512	0.963176593	2.163392881	0	0
ENSG00000310391	0	0	0	0	0	0
ENSG00000310393	0	0	0	0	0	0
ENSG00000310394	0	0	0	0	0	0
ENSG00000310395	0	0	0	0	0	0
ENSG00000310396	0	0	0	0	0	0
ENSG00000310397	0	0	0	0	0	0
ENSG00000310398	0	0	0	0	0	0
ENSG00000310399	0	0.886041756	0	0	0	0
ENSG00000310400	0	0	0	0	0	1.435637086
ENSG00000310402	2.302917372	0	4.815882966	1.081696441	1.894802607	2.871274171
ENSG00000310403	0.767639124	0	0	0	0	1.435637086
ENSG00000310404	6.908752115	4.430208779	0	3.245089322	2.842203911	5.742548343
ENSG00000310405	0	0	0	0	0	0
ENSG00000310406	0	0.886041756	0	0	0	0
ENSG00000310407	0	0.886041756	1.926353187	0	1.894802607	1.435637086
ENSG00000310408	3.070556496	1.772083512	0.963176593	0	0.947401304	10.0494596
ENSG00000310409	0	0	0	0	0	0
ENSG00000310410	0	0	0	0	0	0
ENSG00000310411	0	0.886041756	0	0	0	0
ENSG00000310412	0	0	0	0	0.947401304	0
ENSG00000310413	0	0	0	0	0	0
ENSG00000310414	0	0	0	0	0	0
ENSG00000310415	0	0	0	0	0	0
ENSG00000310416	7.676391239	4.430208779	3.852706373	3.245089322	2.842203911	0
ENSG00000310417	0.767639124	0.886041756	0.963176593	0	0	0
ENSG00000310418	0.767639124	2.658125267	3.852706373	3.245089322	1.894802607	5.742548343
ENSG00000310419	0	0	0.963176593	0	0.947401304	0
ENSG00000310420	2.302917372	0	0.963176593	3.245089322	3.789605214	1.435637086
ENSG00000310421	0	0.886041756	0	1.081696441	0	0
ENSG00000310422	0	0	0	0	0	1.435637086
ENSG00000310423	0	0	0	0	0	0
ENSG00000310424	0	0	0.963176593	0	0	1.435637086
ENSG00000310425	0	0	0	0	0	0
ENSG00000310426	1.535278248	0.886041756	0	1.081696441	0	0
ENSG00000310427	0.767639124	0	0	0	0	0
ENSG00000310428	0.767639124	17.72083512	13.48447231	1.081696441	0	2.871274171
ENSG00000310429	0	0	0	0	0	0
ENSG00000310430	0	0	0	0	0	0
ENSG00000310431	18.42333897	13.29062634	14.4476489	31.36919678	20.84282868	33.01965297
ENSG00000310432	0.767639124	0.886041756	0.963176593	1.081696441	0	0
ENSG00000310433	0.767639124	0	0	0	0.947401304	0
ENSG00000310434	0	0	0	0	0	0
ENSG00000310435	0	0	0	1.081696441	1.894802607	0
ENSG00000310436	18.42333897	20.37896038	11.55811912	9.735267966	17.05322346	20.0989192
ENSG00000310437	0	0	0	0	0	0
ENSG00000310438	0	0	0	0	0	0
ENSG00000310439	0	0	0	0	0	1.435637086
ENSG00000310440	0	0	0	0	0	0
ENSG00000310441	0	0	0	1.081696441	0	0
ENSG00000310443	0	0	0	0	0	0
ENSG00000310444	0	0	0.963176593	0	0	0
ENSG00000310445	0	0	0	0	0	0
ENSG00000310446	4.605834744	11.51854283	9.631765933	9.735267966	7.579210429	10.0494596
ENSG00000310447	0	0	0	0	0	0
ENSG00000310448	0	0	0	0	0	0
ENSG00000310449	0	0	0	0	0	0
ENSG00000310450	0	0	0	0	0	0
ENSG00000310451	4.605834744	3.544167023	5.77905956	1.081696441	2.842203911	1.435637086
ENSG00000310452	0.767639124	0	0	0	0	0
ENSG00000310453	0	0	0	0	0	0
ENSG00000310454	0	0	0.963176593	0	0	0
ENSG00000310455	0	2.658125267	0	0	0.947401304	1.435637086
ENSG00000310456	0	0	0	0	0	0
ENSG00000310457	4.605834744	8.860417558	3.852706373	3.245089322	6.631809125	7.178185429
ENSG00000310458	0	0	0	0	0	0
ENSG00000310459	0	0	0	0	0	0
ENSG00000310460	0	0	0	0	0	0
ENSG00000310461	0	0	0	0	0	0
ENSG00000310462	0	0	0	0	0	0
ENSG00000310463	0	0	0.963176593	0	0	0
ENSG00000310464	0	0	0	0	0	0
ENSG00000310465	0	1.772083512	0	0	1.894802607	1.435637086
ENSG00000310466	16.88806073	12.40458458	12.52129571	29.2058039	10.42141434	17.22764503
ENSG00000310467	0	0	0.963176593	0	0	1.435637086
ENSG00000310468	0	0	0	0	0	0
ENSG00000310470	0	0	0	0	0	0
ENSG00000310471	0.767639124	1.772083512	4.815882966	2.163392881	0.947401304	0
ENSG00000310472	0.767639124	0	0	0	0	0
ENSG00000310473	0	0	0	0	0.947401304	0
ENSG00000310474	0	0	0.963176593	0	0	0
ENSG00000310475	3.070556496	1.772083512	1.926353187	1.081696441	0	8.613822514
ENSG00000310476	0	0	0.963176593	0	0	0
ENSG00000310477	0	0.886041756	0.963176593	0	0	1.435637086
ENSG00000310478	0	1.772083512	1.926353187	0	0.947401304	0
ENSG00000310479	0	0	0	0	0	0
ENSG00000310480	0	0	0	4.326785763	4.737006518	5.742548343
ENSG00000310481	0	0	0	0	0	0
ENSG00000310482	0	0	0	0	0	0
ENSG00000310483	0	0	0	0	0	0
ENSG00000310484	0	0	0	0	0	1.435637086
ENSG00000310485	0	0	0	0	0	0
ENSG00000310486	0	1.772083512	0	0	0	0
ENSG00000310487	0	0.886041756	0.963176593	0	0	1.435637086
ENSG00000310488	0	0	0	0	0	4.306911257
ENSG00000310489	0	0	0	0	0	0
ENSG00000310490	0	0	0	0	0	0
ENSG00000310491	0	0	0	0	0.947401304	0
ENSG00000310492	0.767639124	1.772083512	0	0	0	0
ENSG00000310493	0.767639124	0	0.963176593	0	0	1.435637086
ENSG00000310494	0	0	0	0	0.947401304	0
ENSG00000310495	0	0	0	0	0	0
ENSG00000310496	3.83819562	7.088334046	5.77905956	15.14375017	1.894802607	7.178185429
ENSG00000310497	0.767639124	0.886041756	2.88952978	0	0	0
ENSG00000310498	1.535278248	0	0	0	0	0
ENSG00000310499	0	0	0	0	0	0
ENSG00000310500	0	0	0	0	0	0
ENSG00000310501	0	0	0	1.081696441	2.842203911	0
ENSG00000310502	0	2.658125267	0.963176593	0	0	0
ENSG00000310503	0	0	0	0	0	0
ENSG00000310504	0	0	0	0	0	0
ENSG00000310505	0.767639124	0	0	0	0.947401304	0
ENSG00000310506	0	0	0	0	0	1.435637086
ENSG00000310507	1.535278248	0	0	0	0	0
ENSG00000310508	0	0	0	0	0	0
ENSG00000310509	0	0	0	0	0	0
ENSG00000310510	0	0	0	0	0	0
ENSG00000310511	0	0	0	0	0	0
ENSG00000310512	0	0	0	0	0	0
ENSG00000310513	0	0	0	0	0	0
ENSG00000310514	0.767639124	0	0	0	0	0
ENSG00000310515	0.767639124	0.886041756	0	2.163392881	0	0
ENSG00000310516	1.535278248	1.772083512	0.963176593	1.081696441	0	1.435637086
ENSG00000310518	0	0	0	0	0	0
ENSG00000310519	26.86736934	9.746459314	43.3429467	24.87901814	21.79022998	20.0989192
ENSG00000310520	0	0	0	0	0	0
ENSG00000310521	32.2408432	24.80916916	21.18988505	24.87901814	36.94865084	24.40583046
ENSG00000310523	31.47320408	36.32771199	28.8952978	46.51294695	45.47526257	47.37602383
ENSG00000310525	1.535278248	0	0	0	0	0
ENSG00000310528	0	0	0	0	0	0
ENSG00000310529	2.302917372	0.886041756	1.926353187	0	2.842203911	1.435637086
ENSG00000310530	0	0	0	0	0	0
ENSG00000310532	0	0	0	3.245089322	0	0
ENSG00000310533	4.605834744	3.544167023	6.742236153	5.408482203	0.947401304	10.0494596
ENSG00000310534	0	0	0	0	0	0
ENSG00000310535	0	0	0	0	0	0
ENSG00000310536	0	0	0	0	0	0
ENSG00000310537	1.535278248	0.886041756	0.963176593	5.408482203	0	1.435637086
ENSG00000310541	0	0	0	0	0	0
ENSG00000310542	0	0	0	0	0	0
ENSG00000310543	0	0	0	0	0	0
ENSG00000310544	0	0	0	0	0	0
ENSG00000310545	0	0	0	0	0	0
ENSG00000310546	0	0	0	0	0	0
ENSG00000310547	0	0	0	0	0	0
ENSG00000310548	0	0	0	0	0	0
ENSG00000310549	0	0	0	0	0	0
ENSG00000310550	0	0	0	0	0	0
ENSG00000310551	0	0	0	0	0	0
ENSG00000310552	0	0	0	0	0	0
ENSG00000310553	0	0	0	0	0	0
ENSG00000310554	0	0	0	0	0	0
ENSG00000310555	0	0	0	0	0	0
ENSG00000310556	0	0	0	0	0	0
ENSG00000310557	0	0	0	0	0	0
ENTHD1	151.2249074	111.6412612	126.1761337	86.53571526	66.31809125	44.50474966
ENTPD1	262.5325804	293.2798212	288.952978	165.4995554	162.0056229	182.3259099
ENTPD1-AS1	63.71404729	46.96021306	53.93788922	48.67633983	28.42203911	44.50474966
ENTPD2	165.8100508	155.943349	149.292372	44.34955407	44.52786127	57.42548343
ENTPD3	9.211669487	14.17666809	23.11623824	4.326785763	4.737006518	5.742548343
ENTPD4	2358.955028	1903.217691	2117.062152	1555.479482	1734.691787	1910.832961
ENTPD4-DT	3.070556496	1.772083512	4.815882966	3.245089322	0	4.306911257
ENTPD5	285.5617541	230.3708565	228.2728526	270.4241102	330.6430549	315.8401589
ENTPD6	1119.217843	1396.401807	1325.330992	902.1348315	952.1383101	1006.381597
ENTPD7	184.2333897	225.9406477	225.3833228	183.8883949	202.743879	223.9593854
ENTPD8	12.28222598	38.0997955	12.52129571	38.94107186	29.36944041	47.37602383
ENTR1	466.7245873	435.9325439	413.2027585	607.9133997	480.3324609	498.1660687
ENTR1P1	0	0	0	0	0	0
ENTR1P2	0	0	0	0	0	0
ENTREP1	102.0960035	101.8948019	114.6180146	42.18616119	107.0563473	24.40583046
ENTREP2	322.408432	299.4821135	392.97605	134.1303586	130.7413799	188.0684582
ENTREP3	955.7107093	738.9588243	1020.967189	718.2464366	769.2898585	633.1159548
ENY2	1007.91017	1015.403852	1041.193897	1158.496888	1063.931664	1083.906
EOGT	128.1957337	119.615637	132.9183699	153.6008946	146.8472021	189.5040953
EOGT-DT	8.444030363	12.40458458	11.55811912	15.14375017	16.10582216	5.742548343
EOLA1	343.1346884	279.1031531	338.0749842	221.7477703	252.0087468	244.0583046
EOLA1-DT	13.04986511	24.80916916	20.22670846	14.06205373	10.42141434	15.79200794
EOLA2	318.5702364	311.0006563	334.2222779	287.7312532	298.4314106	279.9492317
EOLA2-DT	165.0424116	175.4362676	149.292372	139.5388408	138.3205903	146.4349827
EOMES	10.74694773	56.70667237	3.852706373	4.326785763	9.474013036	12.92073377
EP300	1119.217843	1290.962838	1064.310136	1322.914747	1448.576593	1356.677046
EP300-AS1	19.1909781	19.49291863	17.33717868	11.89866085	10.42141434	15.79200794
EP400	1598.224656	1665.758501	1368.673939	1677.71118	1752.692412	2080.238137
EP400P1	0	0	0	0	0	0
EPAS1	551.9325301	711.4915299	717.566562	696.6125078	853.6085745	703.462172
EPB41	859.7558188	1223.623665	1243.460982	787.4750088	767.3950559	1096.826733
EPB41L1	3868.133545	3506.067228	4263.019602	2244.520114	2187.54961	2469.295787
EPB41L1-AS1	0	5.316250535	0.963176593	2.163392881	0.947401304	5.742548343
EPB41L2	5586.877544	2701.541313	2557.233855	6277.084445	6784.340735	6355.565378
EPB41L3	3247.881133	2355.985029	2811.512476	1724.224126	2550.404309	1791.675083
EPB41L4A	107.4694773	132.0202216	107.8757784	72.47366153	70.10769646	58.86112051
EPB41L4A-AS1	661.7049248	565.2946402	599.095841	838.3147415	808.133312	808.2636793
EPB41L4A-DT	21.49389547	31.89750321	34.67435736	17.30714305	6.631809125	5.742548343
EPB41L4B	231.0593763	372.1375374	346.7435736	387.2473258	334.4326602	427.8198515
EPB41L5	336.9935754	637.0640224	535.5261859	254.1986636	257.6931546	231.1375708
EPB42	0	0	0	0	0	0
EPC1	335.4582972	482.0067152	523.9680667	493.253577	379.9079227	465.1464158
EPC1-AS1	0	0.886041756	0	1.081696441	0	0
EPC1-AS2	0.767639124	0.886041756	0	0	0	1.435637086
EPC2	452.139444	582.1294336	551.9001879	624.1388463	532.4395326	518.2649879
EPCAM	19.95861722	45.18812955	32.74800417	9.735267966	5.684407821	8.613822514
EPCAM-DT	14.58514335	31.01146145	30.82165098	8.653571526	4.737006518	2.871274171
EPCIP	85.20794276	161.2595996	157.9609613	11.89866085	15.15842086	8.613822514
EPCIP-AS1	52.96709955	54.93458886	45.26929988	46.51294695	43.58045996	50.247298
